title,description,show_type,tags,year,length,rating,votes,countries,link,image_link
Seks w wielkim mieście / Sex and the City (2008),Carrie planuje ślub z Mr Bigiem. Mężczyzna w ostatniej chwili tchórzy i nie pojawia się przed ołtarzem.,Film,"Dramat, Komedia, Romans",2008,145,5.5,99,USA,https://cda-hd.cc/7598/seks-w-wielkim-miescie-sex-and-the-city-2008-online/,https://image.tmdb.org/t/p/w185/77tIJpDUV5maRnmAUnxT1bzz1Zp.jpg
Circle (2015),"Pięćdziesięcioro oszołomionych ludzi budzi się w olbrzymiej komnacie, nie mając żadnej wiedzy na temat tego, jak się tu znalazło. Jednak szybko muszą wziąć się w garść, bo dokładnie co dwie minuty tajemnicze urządzenie na środku pomieszczenia zabija jedno z nich.",Film,"Dramat, Horror, Sci-Fi, Thriller",2015,87,6.1,14,USA,https://cda-hd.cc/7594/circle-2015-online/,https://image.tmdb.org/t/p/w185/h3L4IRLUY4KUaDdoOpwOv4tp0hQ.jpg
Yasmine (2014),"Historia niezależnej i upartej nastolatki, która pragnie zostać mistrzynią silat – wywodzącej się z Brunei odmiany kung-fu.",Film,Akcja,2014,109,6.2,100,Brunei,https://cda-hd.cc/7558/yasmine-2014-online/,https://image.tmdb.org/t/p/w185/A8R309Ei505Bv0SxNXYWW7mHhrR.jpg
Legion samobójców / Suicide Squad (2016),"Grupa złoczyńców otrzymuje od rządu szansę na odkupienie, wypełniając misję zagrażającą ich życiu.",Film,"Akcja, Komedia, Przygodowy",2016,123,5.9,100,USA,https://cda-hd.cc/2870/legion-samobojcow-suicide-squad-2016/,https://image.tmdb.org/t/p/w185/7X1Tjt5N1eFCfNq3wUQSoTorobB.jpg
Diaboliczny prześladowca / The Diabolical (2015),"Życie mieszkającej na przedmieściach samotnej matki z dwóją dzieci zmienia się w koszmar, gdy złowroga siła zaczyna ją prześladować. A coś, co z początku wygląda na dość niewinne zjawiska paranormalne, szybko eskaluje w zdarzenia zagrażające życiu.",Film,"Horror, Sci-Fi, Thriller",2015,86,4.7,3,USA,https://cda-hd.cc/7542/diaboliczny-przesladowca-the-diabolical-2015-online/,https://image.tmdb.org/t/p/w185/55qCs56MV4yeKWqLVDtahFpHxEk.jpg
Dziwna Magia / Strange Magic (2015),Od wieków istnieje podział na dwa światy: magiczny i skryty. Ktoś jednak przekracza granicę i rozpętuje się wojna o magiczny eliksir.,Film,"Animacja, Familijny, Fantasy, Muzyczny",2015,99,5.8,6,USA,https://cda-hd.cc/7539/dziwna-magia-strange-magic-2015-online/,https://image.tmdb.org/t/p/w185/vjCdrK8gGRFnyuZb1j9BzgN2RaY.jpg
Diablo (2015),"Młody weteran wojny secesyjnej wyrusza w desperacką podróż, aby uratować porwaną żonę.",Film,"Akcja, Przygodowy, Thriller, Western",2016,90,4.5,3,"Canada, USA",https://cda-hd.cc/7529/diablo-2015-online/,https://image.tmdb.org/t/p/w185/sjVZJ76h85HCS5Yj99J5CdJUY4d.jpg
Atak Tytanów / Shingeki no Kyojin (2015),"Akcja filmu dzieje się w postapokaliptycznym świecie, w którym ludzie żyją w miastach otoczonych ogromnymi murami. Wysokie mury chronią ludność przed Tytanami, potworami które żywią się ludźmi.",Film,"Akcja, Dramat, Fantasy, Sci-Fi",2015,98,5.1,8,Japan,https://cda-hd.cc/7505/atak-tytanow-shingeki-no-kyojin-2015-online/,https://image.tmdb.org/t/p/w185/ihuDg9TeRzoOhv2cZVA8gi50NFl.jpg
Sąsiad / The Neighbor (2016),"Kryminalista John bunkruje się w chatce, w małej mieścinie Cutter, w Mississippi. Z nudów jego dziewczyna zaczyna podglądać sąsiadów, których zachowanie jest bardziej niż podejrzane. Gdy Rossie znika, John rozpoczyna poszukiwania od miejsca, które obserwowała.",Film,"Horror, Kryminał, Thriller",,87,5.8,1,USA,https://cda-hd.cc/7501/the-neighbor-2016-online/,https://image.tmdb.org/t/p/w185/eMb0FXAb7vlfK2OMpGxP4KeB3I2.jpg
Parallels (2015),"Rodzeństwo, Ronan i Beatrix, wiedzie grupę osób potrafiących przemieszczać się pomiędzy równoległymi światami, w poszukiwaniu i zjednoczeniu członków swojej rodziny.",Film,"Akcja, Sci-Fi",2015,83,6.2,10,USA,https://cda-hd.cc/7496/parallels-2015-online/,https://image.tmdb.org/t/p/w185/fqUallsX9KSSey1tw7AbujlOmOa.jpg
Żołnierze kosmosu / Starship Troopers (1997),"Akcja filmu dzieje się w niedalekiej przyszłości. John, młody chłopak marzy o służbie wojskowej, gdyż pragnie być bliżej swojej ukochanej kobiety, która wstąpiła do lotnictwa. Chce także podnieść swój społeczny status. Po morderczym szkoleniu jego marzenie spełnia się. Jednak nie wszystko idzie dobrze, gdyż z winy Johny’ego ginie jeden z młodych rekrutów. Za taki czyn przewidziana jest kara śmierci, jednak dowództwo wymierza młodemu żołnierzowi łagodną karę, co wzbudza w jego kolegach z armii pogardę i niechęć. Chłopak podejmuje więc decyzję o odejściu z wojska. Zmienia ją jednak na wieść o inwazji krwiożerczych Robali. Pragnąc zmazać hańbę i chcąc powrócić na dawną pozycję społeczną, wyrusza na wojnę z potworami z kosmosu.",Film,"Akcja, Przygodowy, Sci-Fi, Thriller",1997,129,7.2,222,USA,https://cda-hd.cc/7438/zolnierze-kosmosu-starship-troopers-1997-online/,https://image.tmdb.org/t/p/w185/cxCmv23O7p3hyHwqoktHYkZcGsY.jpg
Słaby punkt / Fracture (2007),"Ted Crawford (Hopkins) z zimną krwią strzela do swojej żony i spokojnie czeka na policję, aby go aresztowała. Mając w ręku narzędzie zbrodni i przyznanie się do winy, asystent prokuratora Willy Beachum (Gosling) sądzi, że wyrok skazujący jest pewny – do czasu, gdy sprawa nabiera nowego oblicza. Teraz, bez asa w rękawie, Beachum idzie łeb w łeb z przebiegłym Crawfordem w desperackim poszukiwaniu prawdy i odpowiedzi na jedno palące go pytanie: Czy i jak uda mu się z tego wywinąć?",Film,"Biograficzny, Thriller",2007,113,7.2,141,"USA, Germany",https://cda-hd.cc/7407/slaby-punkt-fracture-2007-online/,https://image.tmdb.org/t/p/w185/lTQcnpv6hNp5W9XRdQNyw6oup2J.jpg
Whiplash (2014),"Andrew (Miles Teller) jest utalentowanym młodym perkusistą, uczniem konserwatorium muzycznego na Manhattanie. Chłopak marzy o wielkiej karierze. Aby zrealizować plany, postanawia dołączyć do szkolnej orkiestry jazzowej prowadzonej przez okrutnego nauczyciela Terence’a Fletchera (J.K. Simmons), który często wyładowuje swoje frustracje na uczniach. Pod kierunkiem bezwzględnego Fletchera, Andrew zaczyna dążyć do doskonałości za wszelką cenę – nawet własnego człowieczeństwa.",Film,"Dramat, Muzyczny",2014,107,8.5,413,USA,https://cda-hd.cc/7298/whiplash-2014-online/,"https://m.media-amazon.com/images/M/MV5BOTA5NDZlZGUtMjAxOS00YTRkLTkwYmMtYWQ0NWEwZDZiNjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
Bogowie ulicy / End of Watch (2012),"Brian Taylor i Mike Zavala pełnią służbę jako funkcjonariusze policji Los Angeles. Mike ma żonę i dzieci, a Brian właśnie zaczyna się spotykać z uroczą Janet . Codziennie ryzykują życie, patrolując radiowozem jeden z najniebezpieczniejszych okręgów w Mieście Aniołów. Na ulicach trwa ciągła walka o teren i szacunek. Szczególnie aktywni są członkowie pewnego latynoskiego gangu, usiłujący wyrobić sobie pozycję na ulicy. Pewnego wieczoru, szukający sprawców morderstwa Brian i Mike interweniują na terytorium przestępców. Ci w odpowiedzi zastawiają na nich pułapkę.",Film,"Dramat, Kryminał, Thriller",2012,109,7.7,183,USA,https://cda-hd.cc/7133/bogowie-ulicy-end-of-watch-2012-online/,https://image.tmdb.org/t/p/w185/4QscABVeao55JaXdZNycGrY2qsl.jpg
21 gramów / 21 Grams (2003),"Film „21 Gramów” pokazuje nam historie trzech rodzin. Pierwsza z nich opowiada o matematyku i profesorze college’u Paulu (Sean Penn) oraz jego żonie Mary (Charlotte Gainsbourg). Jest to małżeństwo, które nieustannie balansuje pomiędzy życiem, a śmiercią. Mary ma ciągłą nadzieję na dziecko, które może mieć tylko i wyłącznie dzięki sztucznemu zapłodnieniu, Paul zaś boryka się z problemami zdrowotnymi, śmiertelnie chory czeka na przeszczep serca. Bohaterami kolejnej historii są: Claudia (Clea DuVall) oraz jej siostra Cristina (Naomi Watts), która w przeszłości miała problemy narkotykowe, a obecnie jest zmuszona samotnie wychowywać swoje dziecko. Ostatnia opowieść pokazuje nam małżeństwo Jacka Jordana (Benicio Del Toro), byłego skazańca, który odnalazł oparcie i siłę w Bogu, jego małżonkę Marianne (Melissa Leo) oraz ich dzieci. Tragiczny wypadek połączy losy tych właśnie trzech rodzin, a zarazem zmieni na zawsze ich życie. Poddani zostaną niewyobrażalnie ciężkiej próbie miłości, odwagi i wiary.",Film,"Dramat, Kryminał, Thriller",2004,124,7.7,191,USA,https://cda-hd.cc/7137/21-gramow-21-grams-2003-online/,https://image.tmdb.org/t/p/w185/h9Unkc5u1uGbXptP5gGohccM98g.jpg
Pamiętnik / The Notebook (2004),"Allie i Noah zakochują się w sobie jeszcze jako nastolatkowie. Jednak młoda para zostaje rozdzielona przez rodziców Allie. Po kilku latach spotykają się ponownie i ich namiętność wybucha z dawną siłą, lecz czy dane będzie im być razem?",Film,"Dramat, Romans",2004,123,7.9,401,USA,https://cda-hd.cc/7130/pamietnik-the-notebook-2004-online/,https://image.tmdb.org/t/p/w185/28HcbSyLA3SlgmXSEnt5gOPaiKH.jpg
Komornik (2005),"Lucjan Bohme jest komornikiem w niedużym mieście na Dolnym Śląsku. Młody i przebojowy, mający dobre kontakty w środowisku prawników, jest mocno popierany przez miejscowych notabli. Bezkompromisowość i skuteczność pomagają mu w osiąganiu nowych stanowisk i zaszczytów, budząc jednocześnie strach wśród ofiar-dłużników. Pod wpływem dramatycznych wydarzeń życie Lucjana diametralnie się zmienia. Chce naprawić krzywdy, które wyrządził innym, ale czy mu się to uda?",Film,Dramat,2005,100,7.0,1,Poland,https://cda-hd.cc/7129/komornik-2005-online/,https://image.tmdb.org/t/p/w185/5npjqDfPrLUI9kyHSawkZG7AlYw.jpg
Batman Unlimited: Mech vs. Mutants (2016),"Kiedy zły naukowiec Mr. Freeze aktywuje swój najnowszy wynalazek na dwóch najgroźniejszych przestępcach Gotham City – Killer Crocu i Bane’ie, sprawy przybierają jeszcze gorszy obrót. Zmienieni w wielkie zmutowane potwory, superzłoczyńcy szaleją po ulicach. Batman i jego superbohaterska drużyna muszą zapanować nad sytuacją, gigantyczne mecha roboty ruszają do akcji.",Film,Animacja,2016,72,5.7,313,USA,https://cda-hd.cc/7113/batman-unlimited-mech-vs-mutants-2016-online/,"https://m.media-amazon.com/images/M/MV5BZWVhZTNmZTQtZTgwYS00YWE5LThjMjktMjFkNjEwYzdkODA2XkEyXkFqcGdeQXVyNDM1NDAyNDk@._V1_UY268_CR2,0,182,268_AL_.jpg"
Patient Seven (2016),"Film opowiada o doktorze, któy ma przeprowadzić terapię z sześciona pacjentami szpitala dla psychicznie chorych. Każdy z nich popełnił jakąś zbrodnię, do której pchnęła ich rzekoma choroba psychiczna.",Film,Horror,2016,113,4.9,2,USA,https://cda-hd.cc/7106/patient-seven-2016-online/,https://image.tmdb.org/t/p/w185/qrJP0foqnGUEr6PimI8I4EjHrz4.jpg
13 / Trzynasty / Thirteen (2010),"Dwudziestoletni Vince przypadkowo dowiaduje się o istnieniu tajemniczej koperty, dzięki której można zarobić mnóstwo pieniędzy. Naiwny chłopak wchodzi w jej posiadanie i ślepo wypełnia zamieszczone tam instrukcje. Kiedy orientuje się, że trafił do podziemnego świata, w którym rządzą jedynie dwie siły – przemoc i pieniądze, jest już za późno na ucieczkę. Vince będzie musiał liczyć na łut szczęścia – jak w rosyjskiej ruletce, w której stawką jest ludzkie życie.",Film,"Dramat, Thriller",2010,91,6.1,34,USA,https://cda-hd.cc/7011/13-thirteen-2010-online/,https://image.tmdb.org/t/p/w185/wl5kVo5hVSjJYCoQSuIYZtKsVn.jpg
Nieśmiertelny / L`Immortel / 22 bullets (2010),"Charly Mattei (Jean Reno) zrywa z kryminalną przeszłością i rozpoczyna nowe życie. Przez trzy lata żyje wygodnie i spokojnie, poświęcając się żonie i dwojgu dzieciom. Pewnego zimowego poranka budzi się w podziemiach portu w Marsylii z 22 kulami w ciele. Wbrew naturze – nie umiera.",Film,"Akcja, Kryminał, Thriller",2010,117,6.7,25,France,https://cda-hd.cc/6984/niesmiertelny-limmortel-22-bullets-2010-online/,https://image.tmdb.org/t/p/w185/1G2GmIvRdW0CnRoAMQnS5U8jwph.jpg
Gwiezdny pył / Stardust (2007),"„Złowrogie wiedźmy, latający piraci, książęta z bajki, spadające gwiazdy i wielka miłość w magicznej krainie. Czego chcieć więcej?” .  Dołącz do najjaśniej świecących gwiazd kina: Michelle Pfeiffer, Roberta De Niro i Claire Danes, by przeżyć wielką, fantastyczną przygodę zatytułowaną Gwiezdny pył. By zdobyć serce pięknej wybranki , Tristan obiecuje jej gwiazdkę z nieba. Jego przygoda nabiera kolorytu, gdy młodzieniec odkrywa, że spadająca gwiazda jest w rzeczywistości urokliwą istotą o imieniu Yvaine . Jakby tego było mało, zła wiedźma Lamia czyha na młodość kobiety stawiając Tristana w kłopotliwej sytuacji i w nowej roli – obrońcy. Ta magiczna baśń zabiera w rejony wyobraźni, do których nie dotarł wcześniej nikt inny. Odkryj cudowną historię, dzięki której ponownie uwierzysz w prawdziwą miłość!",Film,"Familijny, Fantasy, Przygodowy, Romans",2007,127,7.7,213,"UK, USA, Iceland",https://cda-hd.cc/6907/gwiezdny-pyl-stardust-2007-online/,https://image.tmdb.org/t/p/w185/yXV4fIZrgifs89OOXyOBc6aV2q4.jpg
Kiedy Gasną Światła / Lights Out (2016),"Kobieta jest nawiedzana przez stwora, który pojawia się po zgaszeniu światła.",Film,Horror,2016,81,9.0,316,USA,https://cda-hd.cc/2683/kiedy-gasna-swiatla-lights-out-2016/,https://image.tmdb.org/t/p/w185/8BnElzAQQpp7ZgdJJiAe1diomr4.jpg
Udając gliniarzy / Let’s Be Cops (2014),"Dwóch kumpli przebiera się za gliniarzy na imprezę kostiumową. Zbieg okoliczności chce, że zostają uznani za prawdziwych stróżów prawa i uwikłani w mafijne porachunki.",Film,Komedia,2014,104,6.5,108,USA,https://cda-hd.cc/6895/udajac-gliniarzy-lets-be-cops-2014-online/,https://image.tmdb.org/t/p/w185/ysb4L3bCypIEt6z9fStC20Vboq8.jpg
Niedzielny koń / A Sunday Horse (2015),"Debi Walden (Nikki Reed) trenuje na koniu, z którym nikt inny nie wiąże większych nadziei. Tymczasem wbrew oczekiwaniom dziewczyna i jej wierzchowiec zaczynają odnosić kolejne sukcesy. Pasmo zwycięstw przerywa nieszczęśliwy wypadek – Debi zostaje sparaliżowana. Mimo tego ciągle marzy o zdobyciu mistrzowskiego tytułu. Miesiącami uczy się chodzić i samodzielnie poruszać, by w końcu osiągnąć swój cel.",Film,"Dramat, Familijny",2016,108,6.2,222,USA,https://cda-hd.cc/6849/niedzielny-kon-a-sunday-horse-2015-online/,https://image.tmdb.org/t/p/w185/wYrcvHLJPhvCQyinyE4pB07Gkjj.jpg
Kosmiczne jaja / Spaceballs (1987),"Parodia „Gwiezdnych Wojen”. Mel Brooks nie pozostawił na nikim suchej nitki. Jabba jako Pizza Hutt jest ohydny. Lord Dark Helmet (Rick Moranis) chce porwać księżniczkę i wziąć ją jako zakładniczke. Wypuści ją dopiero wtedy, kiedy cały zapas świeżego powietrza zostanie przesłany do Prezydenta Skrooba (Mel Brooks). Księżniczce pomaga bohaterski Lone Starr (Bill Pullman) i jego towarzysz Barf (John Candy).",Film,"Komedia, Sci-Fi",1987,96,7.1,137,USA,https://cda-hd.cc/6847/kosmiczne-jaja-spaceballs-1987-online/,https://image.tmdb.org/t/p/w185/vhugmIoKh3yxA67jAseNFzqq4mD.jpg
1920 London (2016),"Kiedy Veer otrzymuje tajemniczy podarunek od Rajasthana, złe moce opętują go. Zrozpaczona Shivangi, jego żona, zwraca się z prośba o egzorcyzmy do byłego kochanka…",Film,Horror,2016,120,4.2,675,India,https://cda-hd.cc/6841/1920-london-2016-online/,https://image.tmdb.org/t/p/w185/rs4RBiOX8qoUG5bw1SlGFuzUYws.jpg
Ludobójstwo / Genocide (2016),Dokumentalny film animowany przedstawiający najbardziej dramatyczne z wydarzeń jakie dotknęły Naród Polski w okresie II wojny światowej. Film ma za zadanie przypomnieć i odkłamać wiedzę o gehennie jaką przeżyli nasi rodzice i dziadkowie.,Film,"Animacja, Dokumentalny",2016,78,8.4,1982,Polska,https://cda-hd.cc/4083/ludobojstwo-genocide-2016/,https://fwcdn.pl/fpo/25/29/762529/7861653.3.jpg
Mordercza miłość / Broken Vows (2016),"Michael (Cam Gigandet) i Tara (Jaimie Alexander) są parą idealną. Zakochani w sobie od lat, mieszkają w pięknym domu na przedmieściach. Właśnie się zaręczyli, teraz zaczynają planować ślub. Pewnego wieczoru Tara idzie z przyjaciółką do baru. Tam poznaje Patricka (Wes Bentley). Początkowo niepewna, z czasem kobieta daje się uwieść przystojnemu barmanowi. Wkrótce spędzają razem noc. Tarę dręczą jednak wyrzuty sumienia, próbuje więc zakończyć znajomość z Patrickiem. Wówczas on wpada we wściekłość.",Film,Thriller,2016,,4.2,158,USA,https://cda-hd.cc/6809/mordercza-milosc-broken-vows-2016-online/,https://image.tmdb.org/t/p/w185/kwGMny1mFv5gi9Y8plz7SZZroH8.jpg
LEGO Scooby-Doo: Nawiedzone Hollywood / Lego Scooby-Doo!: Haunted Hollywood (2016),"Debiut Scooby-Doo w świecie LEGO®! Dołącz do Scooby-Doo, Kudłatego oraz reszty ekipy i odwiedź fabrykę snów. Wycieczka po legendarnym studiu filmowym Bricktona zamienia się w koszmar, kiedy potwory z klasycznych filmów urządzają sobie upiorny casting. Jest tylko jeden sposób, aby zakończyć ten horror i ocalić studio – zaangażować Brygadę Detektywów! Sięgnij po Scooby-chrupki, zasiądź w fotelu reżysera i przygotuj się na zupełnie nowy film LEGO®!",Film,"Animacja, Familijny",2016,75,6.0,391,USA,https://cda-hd.cc/6738/lego-scooby-doo-nawiedzone-hollywood-lego-scooby-doo-haunted-hollywood-2016/,https://image.tmdb.org/t/p/w185/897RMXZ7sfUrpMAEAhFc88SlEkc.jpg
Bandyci i aniołki / Outlaws and Angels (2016),"Gang Henry’ego (Chad Michael Murray) po brutalnym napadzie na bank Cuchillo w Nowym Meksyku próbuje uciec za granicę USA. Bandytów ściga sławny łowca głów (Luke Wilson). Pragnie złapać przestępców za wszelką cenę. Gang ukrywa się na pustkowiu, w domu rodziny Tildonów. Sprawy mają potoczyć się w zupełnie niespodziewanym kierunku.",Film,"Dramat, Thriller, Western",2016,120,5.4,947,USA,https://cda-hd.cc/6731/bandyci-i-aniolki-outlaws-and-angels-2016-online/,https://image.tmdb.org/t/p/w185/rEV31TbZoC9mBa0fjJVtw94Pnvf.jpg
Jak urządzić orgię w małym mieście / How to Plan an Orgy in a Small Town (2015),Celebrytka zajmująca się tematyką erotyczną w ogólnokrajowej prasie wraca do rodzinnego miasteczka. Grupa dawnych przyjaciół zwraca się do niej z prośbą o pomoc przy organizowaniu orgii.,Film,Komedia,2016,101,5.5,1,Canada,https://cda-hd.cc/6664/jak-urzadzic-orgie-w-malym-miescie-how-to-plan-an-orgy-in-a-small-town-2015-online/,https://image.tmdb.org/t/p/w185/f7poipkBYz3cBF0rMdzYtzVWtdO.jpg
Ned Rifle (2014),"Ned, syn Henry’ego i Fay, kończy 18 lat i może już wycofać się z programu ochrony świadków, którym był objęty od czternastego roku życia. Postanawia odszukać i zabić swojego ojca w zemście za to, co ten zrobił z życiem Fay.",Film,Dramat,2015,85,6.2,1,USA,https://cda-hd.cc/6661/ned-rifle-2014-online/,"https://m.media-amazon.com/images/M/MV5BNDk1MTE5MzEzN15BMl5BanBnXkFtZTgwMjIxODA1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
